title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Differences in the Cognitive Styles of English and French Canadians,"Psychological case study comparing the cognition, family traits, social qualities, and personal achievement scales of English and French Canadian students. Comparison of measurable cognitive style to ethnicity and economic status. Presented by scholars of the University of Manitoba at the 1974 meeting of the Canadian Sociology and Anthropology Association in Toronto, Ontario.","Perlman, Daniel;Shapiro, Lorraine",,,1974,,en,,,,Conference Paper; Book,"<a href=""http://www.worldcat.org/oclc/5325848"">5325848</a>",1970s; Canada,,,,,,English,,,,,11,"Toronto, Ontario",,,,,,,,,,,,Business and Economics;Canada;Ethnicity and Collective Identity;Family;Gender and Sexuality;Nonfiction;Nonfiction -- Psychology;Nonfiction -- Social Sciences;Winnipeg MAN;Youth,Conference Proceedings and Papers | Actes et documents de conférence
The 20th-Century Franco-American,"A collection of papers from a 1974 New Hampshire conference on Franco American life in the twentieth century. Published as a bilingual text, a dual collection, with papers printed in both English and French. Full English title reads: ""A translation of the studies presented at the 11th Congress of the Franco-Americans of New England, held at Bedford, New Hampshire, September 27, 28, and 29, 1974 and published by the 'Comite de Vie Franco-Americaine,' September 1st, 1976.""   Un recueil bilingue d'articles d'un conférence New Hampshire sur la vie franco-américaine au XXe siiècle. Le titre complet en français: ""Etudes présentées au XIe congriès des Franco-Américains de la Nouvelle-Angleterre tenu a Bedford, New Hampshire, les 27, 28 et 29 septembre 1974 et publiées par le Comité de Vie Franco-Américaine le 1er septembre 1976.""  ""Proclamation du Onziième Congriès des Franco-Américains,"" François-J. Martineau, Ph.D. ""The Accomplishments"" ou """"Les Accomplissements,"" Msgr. Adrien Verrette, Ph.D. ""Radio, Television, and Cable TV"" or ""Radio, Télévision, et Cablovision,"" Paul Blanchette ""Youth and the Franco-Americans"" ou ""Les Jeunes et le Groupe Franco-Américain,""  Richard Santerre ""The Consolidation of the Franco-American Group"" ou """"La Consolidation du Group Franco-Américain,"" Bernard-G. Théroux ""Franco-Americans and American Political Life"" ou ""Les Franco-Américains et la Vie Politique Américaine,"" Louis-Israel Martel ""Franco-Americans and American Economics"" ou ""Les Franco-Américains et la Vie Economique Américaine,"" Euclide Gilbert ""Franco-Americans and American History"" ou ""Les Franco-Américains et l'Histoire Américaine,"" Dr. Robert-A. Beaudoin ""Franco-Americans and American Culture Integration of French-Canadian Emigrants"" ou ""Les Franco-Américains et la Culture Américaine Intégration des Emigres Canadiens-Français,"" Sister Marie Thérièse, P.M. ""The Present State of Relations Between Franco-Americans and French Canada"" ou ""Situation Présente des Rapports entre Franco-Américains et le Canada Français dans son Ensemble,"" W. Donald Moisan ""The Franco-Americans and French Canada (Québec)"" ou ""Les Franco-Américains et le Canada Français (Québec),"" Robert Couturier ""The Franco-Americans and Louisiana"" ou ""Les Franco-Américains et la Louisiane,"" Rev. Clarence J. d'Entremont ""Franco-Americans, France, and La Francophonie"" ou ""Les Franco-Américains et la France ainsi que la Francophonie,"" Elphiège Roy","Théroux, Bernard G. (editor/rédacteur)",,Comité de Vie Franco-Américaine,1976,"Beaudoin, Dr. Robert-A.;Blanchette, Paul;Couturier, Robert;d'Entremont, Rev. Clarence J.;Gilbert, Euclide;Martel, Louis-Israel;Moisan, W. Donald;Roy, Elphiège;Santerre, Richard;Thérièse, Sister Marie, P.M.;Verrette, Msgr. Adrien",Bilingual/bilingue,,,,Book,"<a href=""http://www.worldcat.org/oclc/34020438"">34020438</a>","1976, New England, Louisiana",,,,,,,,,,,69 and 73,,,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=AcriAAAAMAAJ&amp;q=the+20th+century+franco-american&amp;dq=the+20th+century+franco-american&amp;hl=en&amp;ei=zYLRTc6JIKT40gHl_JHvDQ&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=1&amp;ved=0CDcQ6AEwAA"">The 20th Century Franco-American @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/1cbda00ce4657d5adc788c52a2236122.jpg;https://francolibrary.com/archive/files/5259e443646ebcc61d54463615a8eaf4.jpg,Acadians;Amesbury MA;Attleboro MA;Bristol CT;Brockton MA;Business and Economics;Cambridge MA;Canada;Central Falls RI;Chelsea MA;Community: Customs and Social Life;Connecticut;Coventry RI;Demography;Dracut MA;Education;Emigration and Immigration;Essay;Ethnicity and Collective Identity;Everett MA;Fall River MA;Hartford CT;Haverhill MA;Ipswich MA;Journalism;Language and Linguistics;Lawrence MA;Louisiana;Lowell MA;Lynn MA;Manchester NH;Marlboro MA;Meriden CT;New Bedford MA;New England;North Attleborough MA;Pawtucket RI;Providence RI;Québec;Religion;Salem MA;US Midwest;Waltham MA;Warren RI;Waterbury CT;West Haven CT;West Warwick RI;Willimantic CT;Woonsocket RI;Youth,Conference Proceedings and Papers | Actes et documents de conférence
Language and Culture : Heritage and Horizons,"A collection of reports from the working committees of the 1976 Northeast Conference on the Teaching of Foreign Languages. An overview of the history and tradition of immigration in the United States, and an introduction to ethnic groups associated with the three most predominantly spoken non-English languages in 1976 America : French, Spanish, and German. A geographic approach to tracing linguistic heritages in the United States. General descriptions of various immigrant groups, their historical geographies of origin, as well as the nature of their American communities and their cultural contributions to the United States in general. Also contains one section devoted to the significance of Classics and classical languages to American languages and literatures. Concludes with practical suggestions for incorporating cultural content into foreign language pedagogy.","Born, Warren C. (editor)",,Capital City Press,1976,"Brooks, Nelson;Carter, Thomas P.;Grenda, Ted T.;Muller, Edward K.",English,,,,Book,"<a href=""http://www.worldcat.org/oclc/2108146"">2108146</a>","15th century - 1976, United States",,,,,,,,,,,184,"Montpelier, Vermont",,,9.78092E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=dE_WAAAAMAAJ&amp;q=Language+and+Culture+:+Heritage+and+Horizons&amp;dq=Language+and+Culture+:+Heritage+and+Horizons&amp;hl=en&amp;ei=aIzlTdKUNcvpgQfa9YCvBg&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=2&amp;ved=0CDMQ6AEwAQ"">Language and Culture : Heritage and Horizons @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/1df269777ccd39b6b0ddc791cedaf5ef.jpg,Acadians;Boston MA;Brunswick ME;Chinese Americans;Cuba;Danielson CT;Demography;Education;Emigration and Immigration;Exploration and Colonization;France;Geography;German Americans;Haiti;Hispanic Americans;Irish Americans;Italian Americans;Jewett City CT;Language and Linguistics;Lewiston ME;Manchester NH;Mexican Americans;Native Americans;New Brunswick;New England;Old Town ME;Puerto Rico;Québec;Russian Americans;Scandinavian Americans;Southbridge MA;Spain;Spanish Americans;Spencer MA;Travel and Movement;United States;Waterville ME;Woonsocket RI,Conference Proceedings and Papers | Actes et documents de conférence
Value Orientations of French Canadian and Anglo-American Children in Three Northeastern Vermont Communities,"A comparison of cultural values - personal and public - corresponding to ethnicity, as measured in young Vermont students of French Canadian, Anglo-American, and mixed heritage. A report of the involved questionnaire and study, a presentation of their findings, and an anthropological interpretation of the results. ""Prepared for the annual meeting of the American Anthropological Association, Section on Socialization, Toronto, November 30, 1972."" 17 pages.","Woolfson, Peter ",,Unpublished,1972,,en,,,,Document,"<a href=""http://www.worldcat.org/oclc/11803013"">11803013</a>",1972; Vermont,,,,,,,,,,,17,,,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=MEZlHAAACAAJ"">Value Orientations of French Canadian and Anglo-American Children...</a> @ Google Books</div>",,,,,,Community: Customs and Social Life;Derby Line VT;Education;Essex VT;Ethnicity and Collective Identity;Family;Nonfiction;Nonfiction -- Anthropology;Nonfiction -- Education;Nonfiction -- Social Sciences;Orleans County VT;Vermont;Youth,Conference Proceedings and Papers | Actes et documents de conférence
Public or Parish : A Study of Differences in Acculturation of Franco American Schoolchildren,"Presentation of findings of a study on Vermont Franco American children. A comparison of cultural values - personal and public - as measured in young Vermont students in parochial school and public school. A report of the involved questionnaire and study, a presentation of their findings, and an anthropological interpretation of the results. Appearances of the difference in rate of acculturation between public and parochial school students of each sex. A follow-up to his 1972 report, ""Value Orientations of French Canadian and Anglo-American Children in Three Northeastern Vermont Communities."" Presented at the Northeast Anthropological Association annual meeting, Burlington, Vermont, April 27-29, 1973.","Woolfson, Peter",Full text,Northeastern Anthropological Association,1973,,en,,,,Document,,1973; Vermont,,,,,,,,,,,,,,,,,,"<div class=""element-text""><a href=""http://www.eric.ed.gov/ERICWebPortal/detail?accno=ED076719"">http://www.eric.ed.gov/ERICWebPortal/detail?accno=ED076719</a></div>",,,,,,Acculturation and Assimilation;Community: Customs and Social Life;Education;Ethnicity and Collective Identity;Family;Nonfiction;Nonfiction -- Anthropology;Nonfiction -- Education;Nonfiction -- Social Sciences;Nonfiction -- Sociology;Religion;Vermont;Youth,Conference Proceedings and Papers | Actes et documents de conférence
Maine-Quebec Lumber Trade : A Discussion,"Transcript of a 1983 conference panel discussion on forest industry and cross-border lumber and timber trade between Quebec, New Brunswick, Maine, and other New England states. Certain perspectives on American wood in the mills of Canada, Canadian workers in the northern Maine woods, international economics, and the significance of North American wood as a natural resource. Includes presentations from businesspeople, economists, Quebec and Maine officials, and others, as well as a discussion among panelists and a question-and-answer session with the audience. Based largely on reactions to a report entitled, ""The Export of Maine Sawlogs to Quebec,"" written by Jack Aley of the Maine Forest Service in the Department of Conservation. Publication concludes with a list of selected topical readings.","Frederic, Paul B. (editor)",,University of Maine at Farmington,1983 April 29-30,"Anderson, Richard;Boisvert, Donat;Brochu, Luke;Grenier, Carl;Irland, Lloyd;Miville-Deschenes, Roger;Redmond, Andrew;Tardif, Gilbert;Umphrey, Robert",English,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/10910811"">10910811</a>","1983, Maine, New Brunswick, Quebec",,,,,,,,,,,,"Farmington, Maine",,,,,,,,,,,https://francolibrary.com/archive/files/586277c6ddfaf9b0fb004b6cb833c207.jpg,Business and Economics;Canada;Emigration and Immigration;Forestry;Maine;New Brunswick;New Hampshire;Québec;St. John River Valley;Stratton ME;Travel and Movement;United States;Vermont;Woodland ME,Conference Proceedings and Papers | Actes et documents de conférence
The Trade Union Woman,"Essay addressing the ways in which the Women's  Movement of the late 1960s and early 1970s failed to address working class women. An appeal to combat stereotypes of working women. Emphasis on clerical workers. 1970s labor organizing and unionization efforts of women workers, particularly in the publishing industries of Boston, Chicago, and New York. Written by a labor organizer of Distributive Workers of America. Paper from the proceedings of ""The Challenge of the Women's Movement: American Diversity"" - a 1976 conference held in New York City by the American Jewish Committee's Institute on Pluralism and Group Identity.","Albert, Marge",,Institute on Pluralism and Group Identity,1976,,English,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/2232368"">2232368</a>","1970s; New York, New York; United States",,,,,,,,,,,,"New York, New York",Institute on Pluralism and Group Identity,,,,,,,,,,https://francolibrary.com/archive/files/40820d023ae0e8ad2eef768614d215cf.jpg,Boston MA;Chicago IL;Gender and Sexuality;Labor History;Mills and Mill Work;New York NY;United States,Conference Proceedings and Papers | Actes et documents de conférence
The White Ethnic Catholic Woman,"Essay describing the cultural, religious, and political outlooks of Catholic women in the northeastern and midwestern United States within the women's rights framework of the Women's Movement of the 1960s and 1970s. Thoughts on women workers and family orientation among ethnic Catholics, and an appeal to emphasize cultural diversity within the Women's Movement. Attempts to qualify and dispel some general misunderstandings about ethnic - especially Eastern European - Catholic tradition. Paper presentation from the proceedings of ""The Challenge of the Women's Movement: American Diversity"" - a 1976 conference held in New York City by the American Jewish Committee's Institute on Pluralism and Group Identity.","Mikulski, Barbara",,Institute on Pluralism and Group Identity,1976,,English,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/2232368"">2232368</a>","1976; New York, New York",,,,,,,,,,,,"New York, New York",Institute on Pluralism and Group Identity,,,,,,,,,,https://francolibrary.com/archive/files/f29e48497a823b68bab05c51d6488b07.jpg,Emigration and Immigration;Family;Gender and Sexuality;Latvian Americans;Polish Americans;Religion;Slovak Americans;War,Conference Proceedings and Papers | Actes et documents de conférence
"The French Ancestry Population : Maine, 1980","Explanation of Maine French ancestry data and demographic figures from the 1980 United States census, presented in comparison with similar ancestry and language-use data from federal and other censuses conducted between 1890 and 1970. Discussion of the nature of 1980 census demographic figures - how they are reported by the public, how they reflect ethnic self-identification, how they reflect certain population centers, and the generational trends they indicate. Distinction between ""multiple French ancestry population"" and ""single French ancestry population.""","Giguière, Madeleine",,Unpublished,1983 April 29,,English,,,,Conference Paper,,1980; Maine,,,,,,,,,,,,"Farmington, Maine",Unpublished,,,,,,,,,,https://francolibrary.com/archive/files/7b2dcdca3a0de7afdc8b8bc29750ffb7.jpg,Androscoggin County ME;Aroostook County ME;Cumberland County ME;Demography;Kennebec County ME;Maine;Oxford County ME;Penobscot County ME;Somerset County ME;York County ME,Conference Proceedings and Papers | Actes et documents de conférence
Oral Tradition : New England and French Canada,"Paper outlining a proposed bibliography of New England French folklore. Describes an inventory of materials on New England French popular tradition - folklore, folk song, legend - being collected and cataloged at the Archives de Folklore, l'Université Laval, in Québec City. Certain examples of New England French Canadian and Franco American folklore, its themes and content; its researchers; and some accessible sources. Concludes with a chart comparing the different types of folklore found in each New England state, New England generally, Mississippi, Michigan, and Louisiana, as well as Ontario, Québec, and Acadia.

Presented 5/2/1972 at a conference entitled,""The French in New England, Acadia, and Quebec,"" and also included in the full conference proceedings published under the same name.","Lacourciière, Luc",,"Les Archives de Folklore, Université Laval",1972 May 2,,English,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/1950581"">1950581</a>;<a href=""http://www.worldcat.org/oclc/3187379"">3187379</a>",1972; New England,,,,,,,,,,,,,"Les Archives de Folklore, Université Laval",,,,,,,,,,https://francolibrary.com/archive/files/1284c4586f6b15954e0073dcf43b4d60.jpg,Augusta ME;Folklore;Lewiston ME;Louisiana;Michigan;Mississippi;Music;New Brunswick;New England;New Hampshire;Nova Scotia;Ontario;Personal History: Biography and Oral History;Prince Edward Island;Québec;Rhode Island;Vermont,Conference Proceedings and Papers | Actes et documents de conférence
Conference on the French Language Community in North America,"Presentation of conference lectures in support of the creation of CODOFINE - Council for the Development of French in New England - as modeled after Louisiana's CODOFIL. CODOFINE and its organizers' competing orientations toward Franco Americans in New England, as well as their attitudes toward cultural identity, language, and the language-learning process. Concludes with a presentation of conference resolutions and resolved group leaders. Comprised of the following sections: Introduction

 The Franco-Americans - In Search of an Invisible Minority
 The New Franco-American
 French-English Bilingualism and Bilingual Education
 Final Conference Session
 Comité provisoire pour la formation du Conseil pour le développement du français en Nouvelle-Angleterre
","Fort, Marron C.",,,1973,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1886710"">1886710</a>",1973; New England,,,,,,,,,,,,,,0273-267X,,1,Revue de Louisiane / Louisiana Review,,2,,,,https://francolibrary.com/archive/files/683b966a708c0f81f869f871127ca8b2.jpg,Acculturation and Assimilation;Biddeford ME;Education;Greenville NH;Language and Linguistics;Louisiana;Manchester NH;New England;Nonfiction;Nonfiction -- Language and Linguistics;St. John River Valley,Conference Proceedings and Papers | Actes et documents de conférence
A Critical Survey of Recent Geographical Research on la Franco-Américanie,"Conference presentation outlining the major contributions of geographers to Franco-American studies in the 1980s and early 1990s. Critical comments on efforts in Canadian, American, and francophone cartography; local-level demographic studies; research on landscape and material culture preservation; Cajun studies; and a spatial/temporal model of the development of French North America, in progress at Laval University. Hypotheses for the future of Franco American studies, based on cultural and historical trends.","LeBlanc, Robert G.",,Les Presses de l'Université Laval,1991,,English,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/26264654"">26264654</a>;<a href=""http://www.worldcat.org/oclc/762968835"">762968835</a>",1990s; United States,,,,,,,,,,,,"Sainte-Foy, Québec",Les Presses de l'Université Laval,,9.78276E+12,,,"<div class=""element-text""><a href=""http://www.erudit.org/livre/CEFAN/1991-1/000307co.pdf"">http://www.erudit.org/livre/CEFAN/1991-1/000307co.pdf</a></div>",1,,,,https://francolibrary.com/archive/files/c41863cbda529faba730760309cd3305.jpg,Acadians;Acculturation and Assimilation;Alburg VT;Art and Architecture;Cajuns;Chicago IL;Demography;Detroit MI;Emigration and Immigration;Farming and Agriculture;Folklore;Geography;Louisiana;Madawaska ME;Mills and Mill Work;Minneapolis MN;New Brunswick;New England;New York NY;St. John River Valley;Texas;US Midwest;Vermont,Conference Proceedings and Papers | Actes et documents de conférence
La femme francophone aux États-Unis,"Les actes du 16e congreès biennal de la Fédération Féminine Franco-Américaine de la Nouvelle-Angleterre tenu au College Rivier, Nashua, New Hampshire les 27, 28 et 29 avril 1984. Constituent égalemente le Bulletin de la Fédération Féminine Franco-Américaine, volumes xxxii, nos 3-4, été-automne 1984 et xxxiii, nos 1-2, hiver-printemps 1985. Présentations sur les femmes et la langue française, la littérature, le travail, la famille, et des autres sujets. Une série de témoignages personnels et autobiographiques. Divisé en quatre ateliers, avec des présentations supplémentaires. Contient le texte suivant: ""Alice Lemieux-Lévesque: mendiante de l'amour,"" Claire Quintal ""Présentation générale du Dr. Ellen Munley,"" Ellen Munley ""Par ou commencer: le role de la meère comme éducatrice de la langue française,"" Yolande Petit Pétrin, Héleène Jeknavorian, Monique Letendre ""Activités pour le développement du français au niveau pre-scolaire"" ""Témoinage de Paula Hollingworth Babin,"" Paula Hollingworth Babin ""Témoinage de Mme Marcelle Arvantely,"" Marcelle Arvantely ""L'informatique au service de l'enseignement du français,"" Charles Mitchell, avec Soeur Marthe Villeneuve, p.m., Georgette Pinette Barry, Louise Rondeau, et Denise Bérubé ""La femme francophone dans le secteur professionnel,"" Léona Fournier Michaud, Louise Champigny Soltys ""Témoinage de Charlotte LeBlanc,"" Charlotte LeBlanc ""Témoinage d'Elaine L'Heureux Uzan,"" Elaine L'Heureux Uzan ""Témoinage d'Irene Simoneau,"" Irene Simoneau ""La femme dans les lettres françaises, québécoises, et franco-américaines,"" par Bernadette Bénard ""Le rôle de la femme dans les romans d'André Malraux,"" Danielle Blais ""Gabrielle Roy,"" Nelly Milet Mitchell ""Corinne Rocheleau-Rouleau,"" Béatrice Belisle MacQueen (et Yvonne Gallant Martel) ""Réflections sur la condition féminine,"" Denise LeBlanc-Bantey ""Eloge de Ninette Fortin,"" Georgette Jean ""Eloge de Marie-Reine Mikesell,"" Oda Beaulieu ""Homélie du peère Paul Demers à  l'occasion du seizieème congreès de la Fédération Féminine Franco-Américaine,"" Freère Paul R. Demers, s.c.","Peloquin, Marthe Biron (coéditrice);Ducharme, Sr. Marie-Jeanne (coéditrice)",,Fédération Féminine Franco-Américaine,1984,"Arvantely, Marcelle;Babin, Paula Hollingworth;Barry, Georgette Pinette;Beaulieu, Oda;Bénard, Bernadette;Bérubé, Denise;Blais, Danielle;Cotnoir, Michelle;Demers, Fr. Paul;Jean, Georgette;Jeknavorian, Héleène;LeBlanc, Charlotte;LeBlanc, Sr. Jacqueline;LeBlanc-Bantey, Denise;Letendre, Monique;MacQueen, Béatrice Belisle;Martel, Yvonne Gallant;Michaud, Léona Fournier;Mitchell, Nelly Milet;Munley, Ellen;Perreault, Sr. Jeanne;Pétrin, Yolande Petit;Quintal, Claire;Rondeau, Louise;Simoneau, Irene;Soltys, Louise Champigny;Uzan, Elaine L'Heureux;Villeneuve, Sr. Marthe",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/49677769"">49677769</a>","1984; Nashua, New Hampshire; États-Unis",,,,,,,,,,,82,"Westford, Massachusetts",Fédération Féminine Franco-Américaine,,,,,,,,,,https://francolibrary.com/archive/files/4226c2aace61429b0b3581d4bdfcd912.jpg,Criticism and Review;Education;Family;France;Gender and Sexuality;Green Bay WI;Language and Linguistics;Lowell MA;Mackinac Island;Manchester NH;Nashua NH;Personal History: Biography and Oral History;Poetry;Québec;Religion;US Midwest;Woonsocket RI,Conference Proceedings and Papers | Actes et documents de conférence
Situation de la recherche sur la Franco-Américanie,"Le premier colloque de l'Institut français du Colliège de l'Assomption, Worcester, Massachusetts, 15 mars 1980. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française en Amérique. Présentations sur l'immigration franco-canadienne, la langue française, et la littérature franco-américaine dans le contexte de la Nouvelle-Angleterre. Comprend également des bibliographies.En deux parties principales, avec les piièces suivants: Préface, André Vachon, s.r.c. I - L'immigration et les groupes sociaux ""L'exode vers le Sud: survol de la migration canadienne-française vers la Nouvelle-Angleterre au XIXe siiècle,"" Ralph D. Vicero ""Etat présent des études sur les centres franco-américains de la Nouvelle-Angleterre,"" Gérard J. Brault Commentaires de Frances H. Early, Yolande Lavoie et Daniel J. Walkowitz II - La langue et la littérature ""La langue franco-américaine,"" Robert A. Fischer Commentaires de Normand C. Dubé ""L'histoire comme roman, le roman comme histoire: le roman ethnique franco-américain de langue anglaise,"" Richard S. Sorrell ""Pour une problématique de l'histoire littéraire franco-américaine,"" Armand B. Chartier","Quintal, Claire;Vachon, André ",,Conseil de la vie française en Amérique,1980,"Brault, Gérard J.;Chartier, Armand B.;Dubé, Normand C.;Early, Frances H.;Fischer, Robert A.;Lavoie, Yolande;Sorrell, Richard S.;Vicero, Ralph D.;Walkowitz, Daniel J.",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/25248271"">25248271</a>;<a href=""http://www.worldcat.org/oclc/16053072"">16053072</a>;<a href=""http://www.worldcat.org/oclc/7843392"">7843392</a>;<a href=""http://www.worldcat.org/oclc/658541435"">658541435</a>",1980; Nouvelle-Angleterre,,,,,,,,,,,100,"Québec, Québec",Conseil de la vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=qJ14AAAAMAAJ"">Situation de la recherche... sur Google Books<br/></a></div>",,,,,https://francolibrary.com/archive/files/08ca84be69ed1aa3bfd8a4f2ca3c892d.jpg,Adams MA;Blackstone River Valley;Brockton MA;Brooklyn CT;Burlington VT;Burrillville RI;Cambridge MA;Chicopee MA;Claremont NH;Concord NH;Criticism and Review;Danielson CT;Dudley MA;Education;Gardner MA;Grafton MA;Hartford CT;Haverhill MA;Killingly CT;Laconia NH;Leominster MA;Lincoln RI;Lynn MA;Marlboro MA;Meriden CT;Millbury MA;North Adams MA;Northampton MA;Palmer MA;Pawtucket RI;Pittsfield MA;Plainfield CT;Putnam CT;Salem MA;Skowhegan ME;Somersworth NH;Southbridge MA;Spencer MA;Springfield MA;Sutton MA;Taunton MA;Thompson CT;Ware MA;Warren RI;Warwick RI;Waterbury CT;Webster MA;Westbrook ME;Willimantic CT;Winooski VT,Conference Proceedings and Papers | Actes et documents de conférence
L'émigrant québécois vers les Etats-Unis : 1850-1920,"Le deuxiième colloque de l'Institut français du Colliège de l'Assomption, Worcester, Massachusetts, 14 mars 1981. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française en Amérique.  Présentations sur l'émigrant québécois; son contexte culturelle, religieuse, et économique au moment de son depart de Québec entre 1850 et 1920; et son histoire québécois au début de sa nouvelle situation au XXe siiècle en Nouvelle-Angleterre.En deux parties principales, avec les piièces suivants: Préface, Claire Quintal I-L'émigrant québécois vers les Etats-Unis : 1850-1920 ""L'évolution économique du Québec et l'émigrant,"" Yves Roby ""Les valeurs religieuses de l'émigrant québécois,"" Nive Voisine ""Les Québécois et la culture savante,"" Claude Galarneau ""Culture populaire de l'émigrant québécois,"" Jean-Claude Dupont Bibliographie générale II-Autres Communications ""L'attachement a la terre et l'émigration dans certains romans québécois,"" Pierre Anctil ""Le Franco-Américain campagnard dans l'état du Vermont,""  Peter Woolfson ""Facteurs sociaux et leur rapport avec le choix de vocabulaire chez les Franco-Américains de Lewiston, Maine,"" Ireène Mailhot-Bernard","Quintal, Claire",,Conseil de la vie française en Amérique,1982,"Anctil, Pierre;Dupont, Jean-Claude;Galarneau, Claude;Mailhot-Bernard, Ireène;Roby, Yves;Voisine, Nive;Woolfson, Peter",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/16057111"">16057111</a>;<a href=""http://www.worldcat.org/oclc/25413891"">25413891</a>;<a href=""http://www.worldcat.org/oclc/271403731"">271403731</a>",1850-1920; Québec; Nouvelle-Angleterre,,,,,,,,,,,122,"Québec, Québec",Conseil de la vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=RJ1GAAAAMAAJ"">L'émigrant québécois vers les Etats-Unis... sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/ff7326f731412c6cf6637ccf94e65883.jpg,Acculturation and Assimilation;Beecher Falls VT;Boston MA;Burlington VT;Business and Economics;Canaan VT;Community: Customs and Social Life;Demography;Derby VT;Education;Emigration and Immigration;Fall River MA;Farming and Agriculture;Fiction and Literature;Folklore;Franklin County VT;Holland VT;Island Pond VT;Language and Linguistics;Lewiston ME;Lowell MA;Manchester NH;New England;New Hampshire;Québec;Religion;St. Johnsbury VT;Vermont;Winooski VT;Woonsocket RI;Worcester MA,Conference Proceedings and Papers | Actes et documents de conférence
